X,Y,OBJECTID,Year,SiteYearID,SiteID,SampleDate,Dry_rating,DensTtl,Dens_A1,Dens_A2,Dens_S1,Dens_S2,Sp_Sthd,Sp_SthdRT,Sp_Coho,Sp_Cst_Sculp,Sp_Prk_Sculp,Sp_Rif_Sculp,Sp_Sa_Suck,Sp_Ca_Rch,Sp_Stick,Sp_Lamp,Sp_Dace,Sp_Bl_Gill,Sp_HCH,Sp_T_goby,Sp_A_goby,Sp_YF_goby,Sp_MQF,SP_BayPF,Sp_Stag_Scul,Sp_Str_Flo,Sp_Tp_Smlt,Sp_Shin_SP,Sp_Pac_Herr,Sp_Gi_Sal,Sp_Ywl_Fg,Sp_Rd_Fg,Sp_Bl_Fg,Sp_Ca_Nwt,Sp_Rgh_Nwt,Sp_NWT,Sp_Sln_Sal,Sp_Ws_Turt,Sp_Brwn_Trt,Sp_Pike_Minw,Sp_Gld_Shin,Sp_Grn_SF,Sp_LM_Bass,Sp_Gld_Fish,Sp_Stp_Mull,SiteSort,Watershed,YearLabel,GlobalID,Sp_Dwarf_SP,Sp_CbznScp,LJ_Mudsucker,DiamondTurbot,CalHalibut
-122.052146613,37.086343141,1510,2009,2009-SLR-lomp-13e,SLR-lomp-13e,2009/09/04 00:00:00+00,1,123.3,118.4,4.9,118.4,4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SLR,2009,{1CA559C4-DAEB-40D6-9E78-5973B64B0ABA},,,,,
-122.033608692,37.0565846970001,1511,2009,2009-SLR-bean-14b,SLR-bean-14b,2009/09/14 00:00:00+00,1,11.2,4.9,5.6,0.4,10.9,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,SLR,2009,{04B801D0-4DD0-417B-9E21-646D55278757},,,,,
-122.014874362,37.072996324,1512,2009,2009-SLR-bean-14c,SLR-bean-14c,2009/10/02 00:00:00+00,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,SLR,2009,{04AA891B-1C99-4A05-A8EC-F78CB74F05FA},,,,,
-122.086105512,37.051597503,1513,2009,2009-SLR-fall-15b,SLR-fall-15b,2009/09/10 00:00:00+00,1,48.7,30.6,18,30,18.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,SLR,2009,{F42856C1-C3A4-4C92-B37B-95811A4C34EC},,,,,
-122.077463086,37.0857449110001,1514,2009,2009-SLR-newl-16,SLR-newl-16,2009/09/11 00:00:00+00,1,18.6,15,3.9,14.2,4.4,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,SLR,2009,{43253A70-C06E-45DC-99DB-5288AC793351},,,,,
-122.125304156,37.1256215980001,1515,2009,2009-SLR-bldr-17a,SLR-bldr-17a,2009/09/10 00:00:00+00,1,13.6,9.3,4.1,8.1,5.5,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,SLR,2009,{E9832BF3-B751-401A-A8A4-CF3FFB5C655A},,,,,
-122.146532709,37.1388204100001,1516,2009,2009-SLR-bldr-17b,SLR-bldr-17b,2009/09/10 00:00:00+00,1,44,33.3,10.7,33.3,10.7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,SLR,2009,{66F312C7-6FA8-4F70-A0A6-BF55C8F7E9A1},,,,,
-122.098353095,37.1366549140001,1517,2009,2009-SLR-bear-18a,SLR-bear-18a,2009/09/02 00:00:00+00,1,20.7,19.1,2,18.2,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,SLR,2009,{89CECD8A-FDDE-4FED-BF18-C40979A9BDFD},,,,,
-121.998693066,37.01308491,1518,2009,2009-SLR-bran-21a2,SLR-bran-21a2,2009/09/14 00:00:00+00,1,20,12.5,7.5,12.5,7.5,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,SLR,2009,{258B13ED-0856-4A9B-8249-FB6D736EC02E},,,,,
-121.958943408,36.982150437,1519,2009,2009-SOQ-main-1,SOQ-main-1,2009/09/16 00:00:00+00,1,7.7,6.1,1.6,2.6,5.1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,SOQ,2009,{3C805B78-D073-4D0C-A6FF-C8D4994792BC},,,,,
-121.954376465,37.0023435740001,1520,2009,2009-SOQ-main-4,SOQ-main-4,2009/09/16 00:00:00+00,1,18.6,14.4,1.9,10.5,8.1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,SOQ,2009,{D7EB0CC7-2B68-4B4D-BFD5-598F33E07054},,,,,
-121.94217306,37.0314649160001,1521,2009,2009-SOQ-main-10,SOQ-main-10,2009/09/17 00:00:00+00,1,18,17.1,0.7,11.8,6.2,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,SOQ,2009,{706E422E-1284-4754-9134-6CB200629F09},,,,,
-121.94161459,37.0405311750001,1522,2009,2009-SOQ-main-12,SOQ-main-12,2009/09/18 00:00:00+00,1,37.4,33.5,3.2,25.5,11.9,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,SOQ,2009,{8CFE7D8D-FE6F-4896-A0D3-211FB89C3DE3},,,,,
-121.928686622,37.0476689430001,1523,2009,2009-SOQ-east-13a,SOQ-east-13a,2009/09/18 00:00:00+00,1,22.8,21.4,1.6,11.6,11.2,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,SOQ,2009,{C0B49FDF-8774-4958-87F6-52079C379405},,,,,
-121.918968933,37.0795765560001,1524,2009,2009-SOQ-east-16,SOQ-east-16,2009/09/21 00:00:00+00,1,107.2,93.5,13.1,94.1,13.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,SOQ,2009,{5DCAEFE0-D059-44E6-8D68-D5EDFC9C6427},,,,,
-121.938853428,37.044606607,1525,2009,2009-SOQ-west-19,SOQ-west-19,2009/09/17 00:00:00+00,1,43.1,38.3,4.6,29,14.1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,SOQ,2009,{215E7723-AE7E-4E71-95BE-BC4E63B548F2},,,,,
-121.950171276,37.0706185870001,1526,2009,2009-SOQ-west-21,SOQ-west-21,2009/09/18 00:00:00+00,1,49.9,44.9,4.9,43.1,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,SOQ,2009,{3F665D91-7FD0-4215-BAC3-4FD52BB6A5AE},,,,,
-121.904863048,36.978344914,1527,2009,2009-APT-apto-3,APT-apto-3,2009/09/22 00:00:00+00,1,8.5,3.3,5.2,3.3,5.2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,APT,2009,{66D64CBD-D91C-4CFD-801C-6E1C90BE655B},,,,,
-121.905553052,37.0057949160001,1528,2009,2009-APT-apto-4,APT-apto-4,2009/09/22 00:00:00+00,1,8,3.9,3.9,0,8,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,APT,2009,{5E2C815F-B90B-4743-815B-6F64D9A8E8B2},,,,,
-121.867336253,36.995961304,1529,2009,2009-APT-vale-2,APT-vale-2,2009/09/23 00:00:00+00,1,22.7,8.9,13.8,8.9,13.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,APT,2009,{3045249C-34CE-462C-B19B-6DD570186A70},,,,,
-121.868488916,36.997991518,1530,2009,2009-APT-vale-3,APT-vale-3,2009/09/23 00:00:00+00,1,26.3,7.8,18.5,7.8,18.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,APT,2009,{5EF0B40D-8A0B-412E-B201-C2521D6954DB},,,,,
-121.791306653,37.014853406,1531,2009,2009-PAJ-brwn-1,PAJ-brwn-1,2009/09/28 00:00:00+00,1,25.6,8.9,12.9,8.9,12.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,PAJ,2009,{A1C202CE-23AB-4388-94F5-02FA0A8B10C5},,,,,
-121.783005738,37.0233553100001,1532,2009,2009-PAJ-brwn-2,PAJ-brwn-2,2009/09/30 00:00:00+00,1,54.9,43,11.9,43,11.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,PAJ,2009,{E7692506-79AF-452C-AFBB-8B633B9DD810},,,,,
-121.805453036,37.001794923,1533,2009,2009-PAJ-corr-1,PAJ-corr-1,2009/09/24 00:00:00+00,1,34.2,26.5,6.9,20.5,13.7,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,PAJ,2009,{DF5DEECC-259C-4271-9E7F-E9C8C98B75E3},,,,,
-121.810553038,37.0093049230001,1534,2009,2009-PAJ-corr-3,PAJ-corr-3,2009/09/24 00:00:00+00,1,14.9,9.8,5.3,5.6,9.3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,PAJ,2009,{FEA5C6A0-22B9-4B84-BA7D-DDCB23DA04AC},,,,,
-121.820286996,37.0324297070001,1535,2009,2009-PAJ-corr-8,PAJ-corr-8,2009/09/25 00:00:00+00,1,51.9,39.3,13.2,36.6,15.3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,PAJ,2009,{A75EB3DE-9259-434D-ABC4-30AE5EE2065F},,,,,
-121.818348927,37.040798641,1536,2009,2009-PAJ-corr-9,PAJ-corr-9,2009/09/25 00:00:00+00,1,73.2,54,19.2,53.5,19.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,PAJ,2009,{4E3B791B-3A64-4934-9444-816011F3F25C},,,,,
-121.813938943,37.044906129,1537,2009,2009-PAJ-shng-1,PAJ-shng-1,2009/09/25 00:00:00+00,1,6.7,0,6.7,0,6.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,PAJ,2009,{BAA26F73-4B5D-4B14-ADDD-8F5ED11A7720},,,,,
-121.79955491,37.0444024060001,1538,2009,2009-PAJ-shng-3,PAJ-shng-3,2009/09/28 00:00:00+00,1,21.8,18.4,7.2,18.4,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,79,PAJ,2009,{F9ACB0D4-A7E0-49DF-94D8-9CBFDD1EC981},,,,,
-122.027411433,36.9839355390001,1539,2010,2010-SLR-main-0a,SLR-main-0a,2010/09/17 00:00:00+00,1,20.4,19,1.7,0.6,19.8,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SLR,2010,{4FB43DCC-F871-4F80-966F-7DE10EAE7462},,,,,
-122.04126841,37.006613874,1540,2010,2010-SLR-main-1,SLR-main-1,2010/09/08 00:00:00+00,1,16.4,16,0.4,1.1,15.3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SLR,2010,{D1B4F27D-AC3C-4CA4-BE44-C897F8B64FD7},,,,,
-122.056537092,37.014971792,1541,2010,2010-SLR-main-2a,SLR-main-2a,2010/08/31 00:00:00+00,1,28.4,27.6,0.5,6,22.4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,SLR,2010,{CB7824AE-94B3-4BEF-8BC6-A131A93876E4},,,,,
-122.070912499,37.0421101540001,1542,2010,2010-SLR-main-4,SLR-main-4,2010/10/08 00:00:00+00,1,23.1,22.5,0.6,10.5,12.6,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,SLR,2010,{6E4D2E1C-2F73-43EF-94FF-8537234E3D1A},,,,,
-122.074863111,37.056843503,1543,2010,2010-SLR-main-6,SLR-main-6,2010/08/24 00:00:00+00,1,17.4,16.7,0.5,11.3,6.1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,SLR,2010,{37004F8C-D520-4846-A917-CF10F5367F11},,,,,
-122.104038011,37.106837592,1544,2010,2010-SLR-main-8,SLR-main-8,2010/08/24 00:00:00+00,1,36.7,35.4,1,28.5,8.2,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,SLR,2010,{F5CCADB2-AED0-4852-98C7-26E37E4CDCAA},,,,,
-122.138880615,37.173365743,1545,2010,2010-SLR-main-11,SLR-main-11,2010/09/14 00:00:00+00,1,29.1,26.8,2.4,24.4,4.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,SLR,2010,{05BC15B3-1218-4CC9-B19A-10EE917B5325},,,,,
-122.064113991,37.0507919900001,1546,2010,2010-SLR-zayt-13a,SLR-zayt-13a,2010/09/07 00:00:00+00,1,61.4,58.3,2.9,42.6,18.8,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,SLR,2010,{01B9A864-7695-4E71-BABE-A3EDC1A9C9A2},,,,,
-122.05469425,37.075383822,1547,2010,2010-SLR-zayt-13c,SLR-zayt-13c,2010/09/07 00:00:00+00,1,66.6,59.4,7.6,42.1,24.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,SLR,2010,{32F8281A-2B4C-44D7-A631-A7CCAE188507},,,,,
-122.043268486,37.089884198,1548,2010,2010-SLR-zayt-13d,SLR-zayt-13d,2010/09/09 00:00:00+00,1,91.9,83.3,8.6,82.8,9.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,SLR,2010,{6A2F3BD4-88C9-4904-8359-41E891A5BFB6},,,,,
-122.052146613,37.086343141,1549,2010,2010-SLR-lomp-13e,SLR-lomp-13e,2010/09/09 00:00:00+00,1,23.1,14.4,8.7,14.4,8.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,SLR,2010,{73A290CA-00C4-4EB7-A0B4-F1C8B186B6F5},,,,,
-122.035003076,37.0554649110001,1550,2010,2010-SLR-bean-14b,SLR-bean-14b,2010/09/10 00:00:00+00,1,32.8,31.7,0.8,24.4,8.4,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,SLR,2010,{B3644364-A761-4441-87EA-3ED53A65039E},,,,,
-122.014383075,37.0730149140001,1551,2010,2010-SLR-bean-14c,SLR-bean-14c,2010/09/10 00:00:00+00,1,58.8,55.7,3.1,52.1,6.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,SLR,2010,{8091E0C3-278D-42E2-9B1C-7AC9D82D9B7F},,,,,
-122.086105512,37.051597503,1552,2010,2010-SLR-fall-15b,SLR-fall-15b,2010/09/15 00:00:00+00,1,46.1,33.5,12.3,31.8,14.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,SLR,2010,{AD4CC206-B530-4DBE-B245-DC8E23054D6D},,,,,
-122.076741114,37.087103074,1553,2010,2010-SLR-newl-16,SLR-newl-16,2010/09/15 00:00:00+00,1,32.5,31.2,1.5,7.8,24.7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,SLR,2010,{F6A2687E-B73B-4343-9E46-A5AB724079A3},,,,,
-122.125304156,37.1256215980001,1554,2010,2010-SLR-bldr-17a,SLR-bldr-17a,2010/09/13 00:00:00+00,1,19.2,16.3,2.8,7.4,11.8,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,SLR,2010,{6BE29964-F57A-48C5-8A20-A2485AEBDDFE},,,,,
-122.146532709,37.1388204100001,1555,2010,2010-SLR-bldr-17b,SLR-bldr-17b,2010/09/13 00:00:00+00,1,43.4,39.6,3.6,30.7,12.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,SLR,2010,{74D1C127-1D65-416A-AC25-130F37EB98F7},,,,,
-122.099639806,37.136301867,1556,2010,2010-SLR-bear-18a,SLR-bear-18a,2010/09/14 00:00:00+00,1,47.6,24.2,3.5,38.1,9.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,SLR,2010,{541D49A7-8E83-4DDA-BDC7-41EF41E9D63E},,,,,
-121.998693066,37.01308491,1557,2010,2010-SLR-bran-21a2,SLR-bran-21a2,2010/09/17 00:00:00+00,1,15.7,11.2,4.4,3.1,12.6,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,SLR,2010,{1234643E-AE84-4233-9B0B-4610C0549434},,,,,
-121.958943408,36.982150437,1558,2010,2010-SOQ-main-1,SOQ-main-1,2010/09/20 00:00:00+00,1,9.5,8.1,1.9,1.6,7.9,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,SOQ,2010,{FCD735C8-6178-4656-AE0A-2BEA87E03318},,,,,
-121.954376465,37.0023435740001,1559,2010,2010-SOQ-main-4,SOQ-main-4,2010/09/20 00:00:00+00,1,5.3,4.2,0.7,0.4,4.9,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,SOQ,2010,{A75823CE-F01F-4AA0-AE9C-DC07006B55FE},,,,,
-121.94217306,37.0314649160001,1560,2010,2010-SOQ-main-10,SOQ-main-10,2010/09/22 00:00:00+00,1,15,12.3,0.7,1,14,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,SOQ,2010,{AFAD8870-C649-4408-BD12-696C4967A8B0},,,,,
-121.94161459,37.0405311750001,1561,2010,2010-SOQ-main-12,SOQ-main-12,2010/09/21 00:00:00+00,1,12.3,12.3,0,4.3,8,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,SOQ,2010,{08246725-0CCB-4CCC-A8DD-43ACB8BECDE6},,,,,
-121.928686622,37.0476689430001,1562,2010,2010-SOQ-east-13a,SOQ-east-13a,2010/09/22 00:00:00+00,1,37.1,35.2,1.9,4.3,32.8,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,SOQ,2010,{22ACDB55-43D9-4E98-82CD-211044E94B98},,,,,
-121.918968933,37.0795765560001,1563,2010,2010-SOQ-east-16,SOQ-east-16,2010/09/23 00:00:00+00,1,71.4,63.9,7.5,63.4,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,SOQ,2010,{75682A5B-5F44-4588-B138-0A5E5D1AE266},,,,,
-121.938853428,37.044606607,1564,2010,2010-SOQ-west-19,SOQ-west-19,2010/09/21 00:00:00+00,1,13,12.5,0.4,1.4,11.6,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,SOQ,2010,{19B8690E-32E6-4629-9E80-6C585E44FCE1},,,,,
-121.950171276,37.0706185870001,1565,2010,2010-SOQ-west-21,SOQ-west-21,2010/09/21 00:00:00+00,1,26.2,20.8,5.7,8.7,17.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,SOQ,2010,{29C1CE33-FB7C-4C8C-B4E0-D42793EE0BD6},,,,,
-121.904863048,36.978344914,1566,2010,2010-APT-apto-3,APT-apto-3,2010/09/27 00:00:00+00,1,39.4,37.3,1.9,22.2,17.2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,APT,2010,{DCA40894-58FF-430A-A493-FDF547A2D8E0},,,,,
-121.905553052,37.0057949160001,1567,2010,2010-APT-apto-4,APT-apto-4,2010/09/27 00:00:00+00,1,21.7,20.1,1,12,9.7,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,APT,2010,{7443F06C-891C-4C72-B937-D7A48AB4B684},,,,,
-121.867336253,36.995961304,1568,2010,2010-APT-vale-2,APT-vale-2,2010/09/24 00:00:00+00,1,25.1,16.4,8.9,16.4,8.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,APT,2010,{6686C48C-BE37-4EC9-A952-47B04591FEBE},,,,,
-121.868488916,36.997991518,1569,2010,2010-APT-vale-3,APT-vale-3,2010/09/24 00:00:00+00,1,39.4,25.6,14.2,24.6,14.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,APT,2010,{D1DFAB31-8B6C-47ED-80D3-08EC4F6A787D},,,,,
-121.791306653,37.014853406,1570,2010,2010-PAJ-brwn-1,PAJ-brwn-1,2010/09/28 00:00:00+00,1,24.9,21.4,3.7,14.8,10.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,PAJ,2010,{D3384901-8CC9-48DF-95B8-9542EE44EC27},,,,,
-121.783005738,37.0233553100001,1571,2010,2010-PAJ-brwn-2,PAJ-brwn-2,2010/09/28 00:00:00+00,1,41.4,38.8,2,32,9.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,PAJ,2010,{9C44892B-4040-4CE0-A795-EEA4AFC9A7D3},,,,,
-121.805453036,37.001794923,1572,2010,2010-PAJ-corr-1,PAJ-corr-1,2010/09/29 00:00:00+00,1,10.4,9.1,1.3,1.7,8.7,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,PAJ,2010,{8B916FBD-3FAD-434D-8198-B171B025ACCC},,,,,
-121.810553038,37.0093049230001,1573,2010,2010-PAJ-corr-3,PAJ-corr-3,2010/09/29 00:00:00+00,1,6.2,5.2,1.1,0.7,5.5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,PAJ,2010,{27805F73-0C88-4075-BA45-DEB83DDBB5C2},,,,,
-121.820286996,37.0324297070001,1574,2010,2010-PAJ-corr-8,PAJ-corr-8,2010/09/30 00:00:00+00,1,20.1,19,1.1,14.1,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,PAJ,2010,{1A834FB4-5AF7-45AC-8A23-979B10054981},,,,,
-121.818348927,37.040798641,1575,2010,2010-PAJ-corr-9,PAJ-corr-9,2010/09/30 00:00:00+00,1,33.6,30.7,2.8,22.4,11.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,PAJ,2010,{C7475BED-B71D-495D-8C92-AEAD837FB188},,,,,
-121.813938943,37.044906129,1576,2010,2010-PAJ-shng-1,PAJ-shng-1,2010/09/28 00:00:00+00,1,11.9,7,5.6,5.6,6.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,PAJ,2010,{2A873BEE-2226-413F-BE16-EF935AEF8043},,,,,
